date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:11:32	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:32%20GMT	https://covid.gov.pk/theme_img/svg/curve.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/curve.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:32	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:32%20GMT	https://covid.gov.pk/theme_img/bg-img/hero-app-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/hero-app-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:33	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:33%20GMT	https://covid.gov.pk/theme_img/bg-img/app2-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/app2-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:33	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:33%20GMT	https://covid.gov.pk/theme_img/bg-img/agency-bg.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/agency-bg.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:33	4398/4398	---M--	200	added ('OK')	image/png	etag:%22112e-5a2402a324bf7%22	https://covid.gov.pk/theme_img/bg-img/header-bg3.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/header-bg3.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:34	1500/1500	---M--	200	added ('OK')	image/svg+xml	etag:%225dc-5a2402a32e839%22	https://covid.gov.pk/theme_img/svg/bg_hero.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/bg_hero.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:34	816/816	---M--	200	added ('OK')	image/svg+xml	etag:%22330-5a2402a32e839%22	https://covid.gov.pk/theme_img/svg/bg_hero1.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/bg_hero1.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:34	999/999	---M--	200	added ('OK')	image/svg+xml	etag:%223e7-5a2402a32e839%22	https://covid.gov.pk/theme_img/svg/bg_hero2.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/bg_hero2.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:35	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:35%20GMT	https://covid.gov.pk/theme_img/bg-img/soft1.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/soft1.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:35	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:35%20GMT	https://covid.gov.pk/theme_img/bg-img/soft2.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/soft2.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:36	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:36%20GMT	https://covid.gov.pk/theme_img/bg-img/header3.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/header3.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:36	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:36%20GMT	https://covid.gov.pk/theme_img/bg-img/banner-bg.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/banner-bg.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:36	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:36%20GMT	https://covid.gov.pk/theme_img/team-img/ico/header-bg3.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/ico/header-bg3.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:37	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:37%20GMT	https://covid.gov.pk/theme_img/bg-img/corporate-bg-1.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/corporate-bg-1.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:37	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:37%20GMT	https://covid.gov.pk/theme_img/bg-img/hos-bg-2.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/hos-bg-2.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:38	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:37%20GMT	https://covid.gov.pk/theme_img/bg-img/tringle.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/tringle.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:38	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:38%20GMT	https://covid.gov.pk/theme_img/bg-img/header2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/header2.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:38	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:38%20GMT	https://covid.gov.pk/theme_img/bg-img/trans.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/trans.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:39	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:39%20GMT	https://covid.gov.pk/theme_img/core-img/hero-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/hero-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:39	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:39%20GMT	https://covid.gov.pk/theme_img/core-img/robot-1.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/robot-1.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:40	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:39%20GMT	https://covid.gov.pk/theme_img/core-img/robot-2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/robot-2.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:40	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:40%20GMT	https://covid.gov.pk/theme_img/svg/head-bg-1.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/head-bg-1.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:40	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:40%20GMT	https://covid.gov.pk/theme_img/core-img/about-5.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/about-5.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:41	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:41%20GMT	https://covid.gov.pk/theme_img/core-img/circle-m.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/circle-m.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:41	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:41%20GMT	https://covid.gov.pk/theme_img/core-img/cir-left.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/cir-left.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:42	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:42%20GMT	https://covid.gov.pk/theme_img/core-img/cir-right.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/cir-right.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:42	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:42%20GMT	https://covid.gov.pk/theme_img/core-img/video-btn-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/video-btn-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:43	431/431	---M--	200	added ('OK')	image/svg+xml	etag:%221af-5a2402a32e839%22	https://covid.gov.pk/theme_img/svg/benefits-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/benefits-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:43	5440/5440	---M--	200	added ('OK')	image/svg+xml	etag:%221540-5a2402a32e839%22	https://covid.gov.pk/theme_img/svg/bg-home-bubble.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/bg-home-bubble.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:44	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:43%20GMT	https://covid.gov.pk/theme_img/core-img/about-1.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/about-1.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:44	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:44%20GMT	https://covid.gov.pk/theme_img/core-img/faq.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/faq.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:46	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:45%20GMT	https://covid.gov.pk/theme_img/core-img/travel.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/travel.177.delayed	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:46	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:46%20GMT	https://covid.gov.pk/theme_img/core-img/pizza-header.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/pizza-header.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:46	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:46%20GMT	https://covid.gov.pk/theme_img/team-img/app/app3.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/app/app3.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:47	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:47%20GMT	https://covid.gov.pk/theme_css/video/video-frame.PNG	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/video/video-frame.PNG	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:48	1370/1370	---M--	200	added ('OK')	image/svg+xml	etag:%2255a-5a2402a33171a%22	https://covid.gov.pk/theme_img/svg/section-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/section-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:48	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:48%20GMT	https://covid.gov.pk/theme_img/bg-img/section-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/section-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:48	5283/5283	---M--	200	added ('OK')	image/svg+xml	etag:%2214a3-5a2402a3326bb%22	https://covid.gov.pk/theme_img/svg/two-sec-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/two-sec-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:49	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:48%20GMT	https://covid.gov.pk/theme_img/core-img/wire.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/wire.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:49	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:49%20GMT	https://covid.gov.pk/theme_img/bg-img/about-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/about-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:49	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:49%20GMT	https://covid.gov.pk/theme_img/core-img/crypto.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/crypto.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:50	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:50%20GMT	https://covid.gov.pk/theme_img/svg/ai-illustration.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/ai-illustration.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:50	1054888/1054888	---M--	200	added ('OK')	image/svg+xml	etag:%221018a8-5a2402a33077a%22	https://covid.gov.pk/theme_img/svg/header-area-ill.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/header-area-ill.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:50	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:50%20GMT	https://covid.gov.pk/theme_img/team-img/food/res-features.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/food/res-features.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:51	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:51%20GMT	https://covid.gov.pk/theme_img/bg-img/bread-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/bread-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:51	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:51%20GMT	https://covid.gov.pk/theme_img/core-img/feature-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/feature-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:52	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:52%20GMT	https://covid.gov.pk/theme_img/core-img/transparent-iphone.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/transparent-iphone.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:52	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:52%20GMT	https://covid.gov.pk/theme_img/team-img/food/beans.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/food/beans.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:53	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:52%20GMT	https://covid.gov.pk/theme_img/team-img/food/coffee.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/food/coffee.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:53	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:53%20GMT	https://covid.gov.pk/theme_img/svg/checkmark.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/checkmark.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:54	9548/9548	---M--	200	added ('OK')	image/svg+xml	etag:%22254c-5a2402a33171a%22	https://covid.gov.pk/theme_img/svg/ico-about-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/ico-about-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:54	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:54%20GMT	https://covid.gov.pk/theme_img/bg-img/hos-sec-1.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/hos-sec-1.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:55	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:55%20GMT	https://covid.gov.pk/theme_img/bg-img/corporate-sec-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/corporate-sec-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:56	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:55%20GMT	https://covid.gov.pk/theme_img/bg-img/resturant-bg-2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/resturant-bg-2.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:56	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:56%20GMT	https://covid.gov.pk/theme_img/bg-img/world-map.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/world-map.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:57	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:56%20GMT	https://covid.gov.pk/theme_img/bg-img/coffee-bg.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/coffee-bg.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:57	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:57%20GMT	https://covid.gov.pk/theme_img/team-img/food/coffee-bg.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/food/coffee-bg.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:58	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:57%20GMT	https://covid.gov.pk/theme_img/team-img/ico/header-bg4.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/ico/header-bg4.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:58	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:11:58%20GMT	https://covid.gov.pk/theme_img/team-img/ico/header-bg6.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/ico/header-bg6.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:59	4926/4926	---M--	200	added ('OK')	image/svg+xml	etag:%22133e-5a2402a3326bb%22	https://covid.gov.pk/theme_img/svg/striples-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/striples-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:11:59	4398/4398	---M--	200	added ('OK')	image/png	etag:%22112e-5a2402a324bf7%22	https://covid.gov.pk/theme_img/bg-img/header-bg1.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/header-bg1.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:00	116382/116382	---M--	200	added ('OK')	image/png	etag:%221c69e-5a2402a324bf7%22	https://covid.gov.pk/theme_img/bg-img/header-bg2.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/header-bg2.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:01	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:01%20GMT	https://covid.gov.pk/theme_img/team-img/food/about-bg.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/food/about-bg.195.delayed	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:02	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:02%20GMT	https://covid.gov.pk/theme_img/bg-img/corporate-sec-bg2.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/corporate-sec-bg2.jpg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:03	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:02%20GMT	https://covid.gov.pk/theme_img/bg-img/hero-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/bg-img/hero-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:03	3911/3911	---M--	200	added ('OK')	image/svg+xml	etag:%22f47-5a2402a32e839%22	https://covid.gov.pk/theme_img/svg/api1-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/api1-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:03	3526/3526	---M--	200	added ('OK')	image/svg+xml	etag:%22dc6-5a2402a32e839%22	https://covid.gov.pk/theme_img/svg/api2-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/api2-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:04	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:04%20GMT	https://covid.gov.pk/theme_img/team-img/ico/doc-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/ico/doc-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:04	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:04%20GMT	https://covid.gov.pk/theme_img/team-img/ico/ico-about-bg.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/team-img/ico/ico-about-bg.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:05	108952/108952	---M--	200	added ('OK')	image/png	etag:%221a998-5a2402a32a9b8%22	https://covid.gov.pk/theme_img/core-img/cards-bg.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/core-img/cards-bg.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:05	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:05%20GMT	https://covid.gov.pk/theme_img/svg/download-bg2.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/download-bg2.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:05	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:05%20GMT	https://covid.gov.pk/theme_img/svg/download-bg3.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/download-bg3.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:06	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:06%20GMT	https://covid.gov.pk/theme_img/svg/pdf.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/pdf.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:06	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:06%20GMT	https://covid.gov.pk/theme_img/svg/view.svg	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/svg/view.svg	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:07	1213/1213	---M--	200	added ('OK')	image/png	etag:%224bd-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/black-right.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/black-right.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:07	1208/1208	---M--	200	added ('OK')	image/png	etag:%224b8-5a2402a32e839%22	https://covid.gov.pk/theme_img/icons/black-left.png	C:/My%20Web%20Sites/test/covid.gov.pk/theme_img/icons/black-left.png	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:08	29074/29074	---M--	200	added ('OK')	image/gif	etag:%227192-5ad4d72f15644%22	https://covid.gov.pk/theme_css/img/loader1.gif	C:/My%20Web%20Sites/test/covid.gov.pk/theme_css/img/loader1.gif	(from https://covid.gov.pk/theme_css/style.css?v5.12)
05:12:08	201/201	---M--	200	added ('OK')	image/png	etag:%2211211a3-c9-5b0fd65dccd0b%22	https://cdn.datatables.net/1.10.16/images/sort_both.png	C:/My%20Web%20Sites/test/cdn.datatables.net/1.10.16/images/sort_both.png	(from https://cdn.datatables.net/1.10.16/css/jquery.dataTables.min.css)
05:12:09	160/160	---M--	200	added ('OK')	image/png	etag:%2211211a1-a0-5b0fd65dccd0b%22	https://cdn.datatables.net/1.10.16/images/sort_asc.png	C:/My%20Web%20Sites/test/cdn.datatables.net/1.10.16/images/sort_asc.png	(from https://cdn.datatables.net/1.10.16/css/jquery.dataTables.min.css)
05:12:09	158/158	---M--	200	added ('OK')	image/png	etag:%2211211a4-9e-5b0fd65dccd0b%22	https://cdn.datatables.net/1.10.16/images/sort_desc.png	C:/My%20Web%20Sites/test/cdn.datatables.net/1.10.16/images/sort_desc.png	(from https://cdn.datatables.net/1.10.16/css/jquery.dataTables.min.css)
05:12:09	148/148	---M--	200	added ('OK')	image/png	etag:%2211211a2-94-5b0fd65dccd0b%22	https://cdn.datatables.net/1.10.16/images/sort_asc_disabled.png	C:/My%20Web%20Sites/test/cdn.datatables.net/1.10.16/images/sort_asc_disabled.png	(from https://cdn.datatables.net/1.10.16/css/jquery.dataTables.min.css)
05:12:09	146/146	---M--	200	added ('OK')	image/png	etag:%2211211a5-92-5b0fd65dccd0b%22	https://cdn.datatables.net/1.10.16/images/sort_desc_disabled.png	C:/My%20Web%20Sites/test/cdn.datatables.net/1.10.16/images/sort_desc_disabled.png	(from https://cdn.datatables.net/1.10.16/css/jquery.dataTables.min.css)
05:12:09	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:09%20GMT	https://covid.gov.pk/press-release-details/img/bg-img/bg-2.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/press-release-details/img/bg-img/bg-2.jpg	(from https://covid.gov.pk/press-release-details/1)
05:12:10	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2013:12:10%20GMT	https://covid.gov.pk/public_service_message/img/bg-img/bg-2.jpg	C:/My%20Web%20Sites/test/covid.gov.pk/public_service_message/img/bg-img/bg-2.jpg	(from https://covid.gov.pk/public_service_message/26)
05:12:11	1264/1264	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224f0-5a2402a320d75%22	https://covid.gov.pk/theme_fonts/classycb9b.eot?fftrrv	C:/My%20Web%20Sites/test/covid.gov.pk/theme_fonts/classycb9bcb9b.eot	(from https://covid.gov.pk/theme_css/classy-nav.min.css)
05:12:11	1100/1100	---M--	200	added ('OK')	application/font-sfnt	etag:%2244c-5a2402a320d75%22	https://covid.gov.pk/theme_fonts/classycb9b.ttf?fftrrv	C:/My%20Web%20Sites/test/covid.gov.pk/theme_fonts/classycb9bcb9b.ttf	(from https://covid.gov.pk/theme_css/classy-nav.min.css)
05:12:11	1176/1176	---M--	200	added ('OK')	application/font-woff	etag:%22498-5a2402a320d75%22	https://covid.gov.pk/theme_fonts/classycb9b.woff?fftrrv	C:/My%20Web%20Sites/test/covid.gov.pk/theme_fonts/classycb9bcb9b.woff	(from https://covid.gov.pk/theme_css/classy-nav.min.css)
